gender,age_group,occasion,skin_tone,style,item,brand,color,price,image_url,product_url
female,adult,formal,medium,elegant,COLLUSION tailored oversized blazer in black,Collusion,black,64.99,https://images.asos-media.com/products/collusion-tailored-oversized-blazer-in-black/208558515-1-black,https://www.asos.com/collusion/collusion-tailored-oversized-blazer-in-black/grp/209834821#colourWayId-208558518&productId-208558515
female,young_adult,formal,fair,elegant,ASOS DESIGN double breasted oversized blazer ...,ASOS DESIGN,black,87.2,https://images.asos-media.com/products/asos-design-double-breasted-oversized-blazer-in-black/209573843-1-black,https://www.asos.com/asos-design/asos-design-double-breasted-oversized-blazer-in-black/prd/209573843#colourWayId-209573864
female,adult,formal,fair,elegant,Never Fully Dressed embellished velvet blazer...,Never Fully Dressed,mixed,224.0,https://images.asos-media.com/products/never-fully-dressed-embellished-velvet-blazer-in-emerald-part-of-a-set/209542549-1-emerald,https://www.asos.com/never-fully-dressed/never-fully-dressed-embellished-velvet-blazer-in-emerald-part-of-a-set/grp/209764926#colourWayId-209542553&productId-209542549
female,young_adult,formal,brown,elegant,ASOS DESIGN Tall wool blend pinstriped formal...,ASOS Tall,mixed,109.65,https://images.asos-media.com/products/asos-design-tall-wool-blend-pinstriped-formal-blazer-in-charcoal/208451607-1-charcoal,https://www.asos.com/asos-tall/asos-design-tall-wool-blend-pinstriped-formal-blazer-in-charcoal/prd/208451607#colourWayId-208451612
female,senior,formal,fair,elegant,ASOS DESIGN double breasted cinch blazer in n...,ASOS DESIGN,navy,109.0,https://images.asos-media.com/products/asos-design-double-breasted-cinch-blazer-in-navy/209454303-1-navy,https://www.asos.com/asos-design/asos-design-double-breasted-cinch-blazer-in-navy/prd/209454303#colourWayId-209454309
female,adult,formal,fair,elegant,Miss Selfridge slouchy oversized double breas...,Miss Selfridge,mixed,84.99,https://images.asos-media.com/products/miss-selfridge-slouchy-oversized-double-breasted-blazer-in-khaki-pinstripe-part-of-a-set/208537003-1-khakipinstripe,https://www.asos.com/miss-selfridge/miss-selfridge-slouchy-oversized-double-breasted-blazer-in-khaki-pinstripe-part-of-a-set/grp/209717082#colourWayId-208537004&productId-208537003
female,senior,formal,medium,elegant,ASOS DESIGN wool blend pinstripe formal blaze...,ASOS DESIGN,mixed,109.65,https://images.asos-media.com/products/asos-design-wool-blend-pinstripe-formal-blazer-in-charcoal/208451698-1-charcoal,https://www.asos.com/asos-design/asos-design-wool-blend-pinstripe-formal-blazer-in-charcoal/prd/208451698#colourWayId-208451701
female,adult,formal,olive,elegant,ASOS DESIGN cinch collarless blazer in camel,ASOS DESIGN,mixed,109.0,https://images.asos-media.com/products/asos-design-cinch-collarless-blazer-in-camel/209365347-1-camel,https://www.asos.com/asos-design/asos-design-cinch-collarless-blazer-in-camel/prd/209365347#colourWayId-209365358
female,senior,formal,olive,elegant,ASOS DESIGN tailored longline blazer and plea...,ASOS DESIGN,red,196.99,https://images.asos-media.com/products/asos-design-tailored-longline-blazer-and-pleated-tennis-skirt-set-in-check/208722809-2,https://www.asos.com/asos-design/asos-design-tailored-longline-blazer-and-pleated-tennis-skirt-set-in-check/grp/209639202
female,senior,formal,dark,elegant,ASOS DESIGN tailored double breasted relaxed ...,ASOS DESIGN,red,135.14,https://images.asos-media.com/products/asos-design-tailored-double-breasted-relaxed-blazer-suit-in-plum/208759376-2,https://www.asos.com/asos-design/asos-design-tailored-double-breasted-relaxed-blazer-suit-in-plum/grp/209633022
female,young_adult,formal,fair,elegant,Miss Selfridge tailored blazer dress in black,Miss Selfridge,black,94.99,https://images.asos-media.com/products/miss-selfridge-tailored-blazer-dress-in-black/208287666-1-black,https://www.asos.com/miss-selfridge/miss-selfridge-tailored-blazer-dress-in-black/prd/208287666#colourWayId-208287667
female,young_adult,formal,brown,elegant,Topshop collarless structured blazer in navy,Topshop,red,107.1,https://images.asos-media.com/products/topshop-collarless-structured-blazer-in-navy/209274992-1-navy,https://www.asos.com/topshop/topshop-collarless-structured-blazer-in-navy/prd/209274992#colourWayId-209274993
female,senior,formal,olive,elegant,ASOS DESIGN relaxed blazer with pleat detail ...,ASOS DESIGN,mixed,89.73,https://images.asos-media.com/products/asos-design-relaxed-blazer-with-pleat-detail-and-pants-set-in-taupe-stripes/208603914-4,https://www.asos.com/asos-design/asos-design-relaxed-blazer-with-pleat-detail-and-pants-set-in-taupe-stripes/grp/208635607
female,senior,formal,brown,elegant,Selected double breasted blazer in navy,Selected,navy,229.5,https://images.asos-media.com/products/selected-double-breasted-blazer-in-navy/208895901-1-navy,https://www.asos.com/selected/selected-double-breasted-blazer-in-navy/prd/208895901#colourWayId-208895905
female,young_adult,formal,olive,elegant,Object premium faux suede blazer and mini ski...,Object,mixed,216.0,https://images.asos-media.com/products/object-premium-faux-suede-blazer-and-mini-skirt-set-in-camel/209061873-2,https://www.asos.com/object/object-premium-faux-suede-blazer-and-mini-skirt-set-in-camel/grp/209534520
female,young_adult,formal,medium,elegant,ASOS DESIGN collarless oversized tie front bl...,ASOS DESIGN,mixed,99.99,https://images.asos-media.com/products/asos-design-collarless-oversized-tie-front-blazer-in-cream/209074146-1-cream,https://www.asos.com/asos-design/asos-design-collarless-oversized-tie-front-blazer-in-cream/prd/209074146#colourWayId-209074164
female,senior,formal,brown,elegant,ASOS DESIGN off-shoulder blazer dress in blac...,ASOS DESIGN,black,109.0,https://images.asos-media.com/products/asos-design-off-shoulder-blazer-dress-in-black/209022878-1-black,https://www.asos.com/asos-design/asos-design-off-shoulder-blazer-dress-in-black/prd/209022878#colourWayId-209022888
male,adult,casual,olive,classic,Weekend Collective Curve Icon tee with varsit...,ASOS Weekend Collective,navy,37.99,https://images.asos-media.com/products/weekend-collective-curve-icon-tee-with-varsity-graphic-in-navy/209475024-1-navy,https://www.asos.com/asos-weekend-collective/weekend-collective-curve-icon-tee-with-varsity-graphic-in-navy/prd/209475024#colourWayId-209475030
male,senior,streetwear,dark,hypebeast,ASOS DESIGN oversized t-shirt with street gra...,ASOS DESIGN,black,27.99,https://images.asos-media.com/products/asos-design-oversized-t-shirt-with-street-graphic-in-black/210680945-1-black,https://www.asos.com/asos-design/asos-design-oversized-t-shirt-with-street-graphic-in-black/prd/210680945#colourWayId-210680947
male,young_adult,streetwear,brown,hypebeast,ASOS DESIGN oversized T-shirt with street gra...,ASOS DESIGN,brown,27.99,https://images.asos-media.com/products/asos-design-oversized-t-shirt-with-street-graphic-in-brown/210519313-1-brown,https://www.asos.com/asos-design/asos-design-oversized-t-shirt-with-street-graphic-in-brown/prd/210519313#colourWayId-210519337
male,adult,streetwear,dark,hypebeast,ASOS DESIGN oversized tee with Street Fighter...,ASOS DESIGN,black,37.99,https://images.asos-media.com/products/asos-design-oversized-tee-with-street-fighter-print-in-black/210493475-1-black,https://www.asos.com/asos-design/asos-design-oversized-tee-with-street-fighter-print-in-black/prd/210493475#colourWayId-210493482
male,young_adult,streetwear,medium,hypebeast,Weekday square graphic zip hoodie in gray,Weekday,mixed,96.0,https://images.asos-media.com/products/weekday-square-graphic-zip-hoodie-in-gray/210242520-1-greywash,https://www.asos.com/weekday/weekday-square-graphic-zip-hoodie-in-gray/prd/210242520#colourWayId-210242521
male,adult,streetwear,fair,hypebeast,ASOS DESIGN oversized T-shirt with batman gra...,ASOS DESIGN,black,47.99,https://images.asos-media.com/products/asos-design-oversized-t-shirt-with-batman-graphic-in-black/210497834-1-black,https://www.asos.com/asos-design/asos-design-oversized-t-shirt-with-batman-graphic-in-black/prd/210497834#colourWayId-210497842
male,young_adult,streetwear,olive,hypebeast,ASOS DESIGN short sleeve oversized t-shirt wi...,ASOS DESIGN,white,41.99,https://images.asos-media.com/products/asos-design-short-sleeve-oversized-t-shirt-with-new-york-city-graphic-in-white/210643968-1-white,https://www.asos.com/asos-design/asos-design-short-sleeve-oversized-t-shirt-with-new-york-city-graphic-in-white/prd/210643968#colourWayId-210643971
male,adult,streetwear,olive,hypebeast,Nike back graphic hoodie in black ,Nike,black,95.0,https://images.asos-media.com/products/nike-back-graphic-hoodie-in-black/209187192-1-black,https://www.asos.com/nike/nike-back-graphic-hoodie-in-black/prd/209187192#colourWayId-209187197
male,teen,casual,olive,classic,Tommy Jeans outdoor center graphic logo sweat...,Tommy Jeans,mixed,89.9,https://images.asos-media.com/products/tommy-jeans-outdoor-center-graphic-logo-sweatshirt-in-gray/209491978-1-grey,https://www.asos.com/tommy-jeans/tommy-jeans-outdoor-center-graphic-logo-sweatshirt-in-gray/prd/209491978#colourWayId-209491999
male,senior,casual,medium,classic,Tommy Jeans gradient graphic center logo slim...,Tommy Jeans,mixed,34.9,https://images.asos-media.com/products/tommy-jeans-gradient-graphic-center-logo-slim-fit-t-shirt-in-gray/209492722-1-grey,https://www.asos.com/tommy-jeans/tommy-jeans-gradient-graphic-center-logo-slim-fit-t-shirt-in-gray/prd/209492722#colourWayId-209492738
male,teen,streetwear,dark,hypebeast,"ONLY & SONS oversized hoodie, oversized sweat...",ONLY & SONS,black,94.0,https://images.asos-media.com/products/only-sons-oversized-hoodie-oversized-sweatshirt-and-loose-fit-sweatpants-set-in-black/209741357-2,https://www.asos.com/only-sons/only-sons-oversized-hoodie-oversized-sweatshirt-and-loose-fit-sweatpants-set-in-black/grp/210705145
male,young_adult,casual,brown,classic,ASOS DESIGN heavyweight t-shirt with chest gr...,ASOS DESIGN,white,39.99,https://images.asos-media.com/products/asos-design-heavyweight-t-shirt-with-chest-graphic-in-white-texture/209642753-1-white,https://www.asos.com/asos-design/asos-design-heavyweight-t-shirt-with-chest-graphic-in-white-texture/prd/209642753#colourWayId-209642768
male,senior,casual,dark,classic,Tommy Jeans graphic patch logo varsity jacket...,Tommy Jeans,navy,349.9,https://images.asos-media.com/products/tommy-jeans-graphic-patch-logo-varsity-jacket-in-navy/209492274-1-navy,https://www.asos.com/tommy-jeans/tommy-jeans-graphic-patch-logo-varsity-jacket-in-navy/prd/209492274#colourWayId-209492294
male,young_adult,streetwear,brown,hypebeast,adidas Originals oversized graphic print swea...,adidas Originals,mixed,105.0,https://images.asos-media.com/products/adidas-originals-oversized-graphic-print-sweatshirt-in-gray/209364755-1-grey,https://www.asos.com/adidas-originals/adidas-originals-oversized-graphic-print-sweatshirt-in-gray/prd/209364755#colourWayId-209364771
male,senior,streetwear,brown,hypebeast,Abercrombie & Fitch f1 graphic hoodie in blac...,Abercrombie & Fitch,black,90.0,https://images.asos-media.com/products/abercrombie-fitch-f1-graphic-hoodie-in-black/209608185-1-black,https://www.asos.com/abercrombie-fitch/abercrombie-fitch-f1-graphic-hoodie-in-black/prd/209608185#colourWayId-209608210
male,adult,casual,fair,classic,Hollister nylon racing graphic jacket in blac...,Hollister,black,150.0,https://images.asos-media.com/products/hollister-nylon-racing-graphic-jacket-in-black/209607631-1-black,https://www.asos.com/hollister/hollister-nylon-racing-graphic-jacket-in-black/prd/209607631#colourWayId-209607665
male,teen,casual,olive,classic,Tommy Jeans graphic relaxed fit crew neck swe...,Tommy Jeans,navy,131.0,https://images.asos-media.com/products/tommy-jeans-graphic-relaxed-fit-crew-neck-sweatshirt-in-washed-navy/210081190-1-darknightnavy,https://www.asos.com/tommy-jeans/tommy-jeans-graphic-relaxed-fit-crew-neck-sweatshirt-in-washed-navy/prd/210081190#colourWayId-210081195
male,senior,casual,brown,classic,Tommy Jeans gradient graphic 1985 chest logo ...,Tommy Jeans,mixed,79.9,https://images.asos-media.com/products/tommy-jeans-gradient-graphic-1985-chest-logo-sweatshirt-in-gray/209491757-1-grey,https://www.asos.com/tommy-jeans/tommy-jeans-gradient-graphic-1985-chest-logo-sweatshirt-in-gray/prd/209491757#colourWayId-209491767
male,senior,streetwear,medium,hypebeast,ASOS DESIGN oversized T-shirt with archive gr...,ASOS DESIGN,black,37.99,https://images.asos-media.com/products/asos-design-oversized-t-shirt-with-archive-graphic-in-black-textured-stripe/210389172-1-blackstripe,https://www.asos.com/asos-design/asos-design-oversized-t-shirt-with-archive-graphic-in-black-textured-stripe/prd/210389172#colourWayId-210389179
male,teen,casual,medium,classic,ASOS DESIGN Circular Design Collection heavyw...,ASOS DESIGN,navy,97.98,https://images.asos-media.com/products/asos-design-circular-design-collection-heavyweight-sweatshirt-and-straight-leg-sweatpants-set-in-400gsm-and-navy/209773626-2,https://www.asos.com/asos-design/asos-design-circular-design-collection-heavyweight-sweatshirt-and-straight-leg-sweatpants-set-in-400gsm-and-navy/grp/210673743
male,young_adult,casual,dark,classic,Tommy Jeans outdoor graphic chest logo T-shir...,Tommy Jeans,black,49.9,https://images.asos-media.com/products/tommy-jeans-outdoor-graphic-chest-logo-t-shirt-in-black/209492733-1-black,https://www.asos.com/tommy-jeans/tommy-jeans-outdoor-graphic-chest-logo-t-shirt-in-black/prd/209492733#colourWayId-209492769
male,senior,streetwear,fair,hypebeast,Cotton On cropped fit graphic hoodie in brown,Cotton On,brown,61.0,https://images.asos-media.com/products/cotton-on-cropped-fit-graphic-hoodie-in-brown/209916913-1-brown,https://www.asos.com/cotton-on/cotton-on-cropped-fit-graphic-hoodie-in-brown/prd/209916913#colourWayId-209916915
male,adult,formal,fair,elegant,XLARGE logo color block tracksuit set in gray...,Xlarge,black,544.0,https://images.asos-media.com/products/xlarge-logo-color-block-tracksuit-set-in-gray-and-black-plaid/209495954-2,https://www.asos.com/xlarge/xlarge-logo-color-block-tracksuit-set-in-gray-and-black-plaid/grp/210436713#colourWayId-209495959
male,senior,sport,fair,classic,XLARGE logo color block track jacket in gray ...,Xlarge,black,285.0,https://images.asos-media.com/products/xlarge-logo-color-block-track-jacket-in-gray-and-black-plaid-part-of-a-set/209495954-1-black,https://www.asos.com/xlarge/xlarge-logo-color-block-track-jacket-in-gray-and-black-plaid-part-of-a-set/grp/210436713#colourWayId-209495959&productId-209495954
male,senior,sport,fair,classic,ASOS DESIGN Curve oversized sweatshirt with 1...,ASOS Curve,red,47.99,https://images.asos-media.com/products/asos-design-curve-oversized-sweatshirt-with-1998-sports-graphic-in-heathered-ice/209866451-1-icemarl,https://www.asos.com/asos-curve/asos-design-curve-oversized-sweatshirt-with-1998-sports-graphic-in-heathered-ice/prd/209866451#colourWayId-209866463
male,teen,streetwear,brown,hypebeast,ASOS DESIGN Curve oversized sweatshirt with L...,ASOS Curve,navy,47.99,https://images.asos-media.com/products/asos-design-curve-oversized-sweatshirt-with-lisbon-studios-athletic-graphic-in-navy/209866483-1-navy,https://www.asos.com/asos-curve/asos-design-curve-oversized-sweatshirt-with-lisbon-studios-athletic-graphic-in-navy/prd/209866483#colourWayId-209866484
male,adult,casual,olive,classic,Tommy Jeans blurry script back graphic T-shir...,Tommy Jeans,navy,39.9,https://images.asos-media.com/products/tommy-jeans-blurry-script-back-graphic-t-shirt-in-navy/208979326-1-navy,https://www.asos.com/tommy-jeans/tommy-jeans-blurry-script-back-graphic-t-shirt-in-navy/prd/208979326#colourWayId-208979349
male,young_adult,streetwear,medium,hypebeast,Daisy Street graphic sweatshirt in blue,Daisy Street,blue,49.0,https://images.asos-media.com/products/daisy-street-graphic-sweatshirt-in-blue/209396425-1-blue,https://www.asos.com/daisy-street/daisy-street-graphic-sweatshirt-in-blue/prd/209396425#colourWayId-209396430
male,senior,casual,fair,classic,Tommy Jeans 90s applique graphic logo sweatsh...,Tommy Jeans,navy,109.9,https://images.asos-media.com/products/tommy-jeans-90s-applique-graphic-logo-sweatshirt-in-navy/209492485-1-navy,https://www.asos.com/tommy-jeans/tommy-jeans-90s-applique-graphic-logo-sweatshirt-in-navy/prd/209492485#colourWayId-209492508
male,teen,streetwear,fair,hypebeast,ASOS DESIGN Curve oversized sweatshirt with T...,ASOS Curve,black,47.99,https://images.asos-media.com/products/asos-design-curve-oversized-sweatshirt-with-tuscany-graphic-in-black/209866306-1-black,https://www.asos.com/asos-curve/asos-design-curve-oversized-sweatshirt-with-tuscany-graphic-in-black/prd/209866306#colourWayId-209866310
male,young_adult,streetwear,dark,hypebeast,ASOS DESIGN oversized sweatshirt with Copenha...,ASOS DESIGN,mixed,47.99,https://images.asos-media.com/products/asos-design-oversized-sweatshirt-with-copenhagen-studios-graphic-in-charcoal/209866347-1-charcoal,https://www.asos.com/asos-design/asos-design-oversized-sweatshirt-with-copenhagen-studios-graphic-in-charcoal/prd/209866347#colourWayId-209866356
male,adult,streetwear,fair,hypebeast,ASOS DESIGN Curve oversized sweatshirt with n...,ASOS Curve,red,47.99,https://images.asos-media.com/products/asos-design-curve-oversized-sweatshirt-with-new-york-graphic-in-heathered-ice/209866518-1-icemarl,https://www.asos.com/asos-curve/asos-design-curve-oversized-sweatshirt-with-new-york-graphic-in-heathered-ice/prd/209866518#colourWayId-209866529
male,adult,streetwear,fair,hypebeast,ASOS DESIGN oversized sweatshirt with Lisbon ...,ASOS DESIGN,navy,47.99,https://images.asos-media.com/products/asos-design-oversized-sweatshirt-with-lisbon-studios-athletic-graphic-in-navy/209866250-1-navy,https://www.asos.com/asos-design/asos-design-oversized-sweatshirt-with-lisbon-studios-athletic-graphic-in-navy/prd/209866250#colourWayId-209866252
male,young_adult,streetwear,dark,hypebeast,Tommy Jeans relaxed graphic chest logo hoodie...,Tommy Jeans,black,109.9,https://images.asos-media.com/products/tommy-jeans-relaxed-graphic-chest-logo-hoodie-in-washed-black/209492544-1-black,https://www.asos.com/tommy-jeans/tommy-jeans-relaxed-graphic-chest-logo-hoodie-in-washed-black/prd/209492544#colourWayId-209492562
male,senior,casual,medium,classic,Tommy Jeans striped logo v-neck sweater in wh...,Tommy Jeans,white,109.9,https://images.asos-media.com/products/tommy-jeans-striped-logo-v-neck-sweater-in-white-and-blue/208984352-1-mblue,https://www.asos.com/tommy-jeans/tommy-jeans-striped-logo-v-neck-sweater-in-white-and-blue/prd/208984352#colourWayId-208984363
male,senior,streetwear,medium,hypebeast,ASOS DESIGN oversized T-shirt with race car g...,ASOS DESIGN,mixed,29.99,https://images.asos-media.com/products/asos-design-oversized-t-shirt-with-race-car-graphic-in-dark-gray/209333467-1-darkshadow,https://www.asos.com/asos-design/asos-design-oversized-t-shirt-with-race-car-graphic-in-dark-gray/prd/209333467#colourWayId-209333469
male,teen,casual,brown,classic,Tommy Jeans graphic chest logo back print T-s...,Tommy Jeans,brown,51.0,https://images.asos-media.com/products/tommy-jeans-graphic-chest-logo-back-print-t-shirt-in-brown/209253778-1-brown,https://www.asos.com/tommy-jeans/tommy-jeans-graphic-chest-logo-back-print-t-shirt-in-brown/prd/209253778#colourWayId-209253779
male,teen,casual,olive,classic,Tommy Jeans signature graphic logo sweater in...,Tommy Jeans,white,119.9,https://images.asos-media.com/products/tommy-jeans-signature-graphic-logo-sweater-in-white/209491693-1-white,https://www.asos.com/tommy-jeans/tommy-jeans-signature-graphic-logo-sweater-in-white/prd/209491693#colourWayId-209491703
male,adult,streetwear,brown,hypebeast,Tommy Jeans gradient graphic center logo hood...,Tommy Jeans,navy,89.9,https://images.asos-media.com/products/tommy-jeans-gradient-graphic-center-logo-hoodie-in-navy/209491695-1-navy,https://www.asos.com/tommy-jeans/tommy-jeans-gradient-graphic-center-logo-hoodie-in-navy/prd/209491695#colourWayId-209491702
male,young_adult,casual,brown,classic,Tommy Jeans 1985 graphic box logo t-shirt in ...,Tommy Jeans,mixed,34.9,https://images.asos-media.com/products/tommy-jeans-1985-graphic-box-logo-t-shirt-in-gray/209492780-1-grey,https://www.asos.com/tommy-jeans/tommy-jeans-1985-graphic-box-logo-t-shirt-in-gray/prd/209492780#colourWayId-209492796
male,young_adult,streetwear,fair,hypebeast,Threadbare relaxed fit hoodie with graphic pr...,Threadbare,mixed,37.0,https://images.asos-media.com/products/threadbare-relaxed-fit-hoodie-with-graphic-prints-in-slate-gray/209764969-1-grey,https://www.asos.com/threadbare/threadbare-relaxed-fit-hoodie-with-graphic-prints-in-slate-gray/prd/209764969#colourWayId-209764970
male,senior,casual,brown,classic,adidas Originals Trefoil graphic pants in bro...,adidas Originals,brown,85.0,https://images.asos-media.com/products/adidas-originals-trefoil-graphic-pants-in-brown/208668420-1-brown,https://www.asos.com/adidas-originals/adidas-originals-trefoil-graphic-pants-in-brown/prd/208668420#colourWayId-208668428
male,teen,streetwear,fair,hypebeast,ASOS DESIGN Circular Design Collection super ...,ASOS DESIGN,mixed,39.99,https://images.asos-media.com/products/asos-design-circular-design-collection-super-heavyweight-oversized-t-shirt-with-studios-graphic-in-gray/208926400-1-ghostgray,https://www.asos.com/asos-design/asos-design-circular-design-collection-super-heavyweight-oversized-t-shirt-with-studios-graphic-in-gray/prd/208926400#colourWayId-208926404
male,senior,streetwear,fair,hypebeast,JJ Rebel back graphic hoodie in gray,JJ Rebel,mixed,32.95,https://images.asos-media.com/products/jj-rebel-back-graphic-hoodie-in-gray/209205561-1-lightgrey,https://www.asos.com/jj-rebel/jj-rebel-back-graphic-hoodie-in-gray/prd/209205561#colourWayId-209205567
male,young_adult,streetwear,olive,hypebeast,JJ Rebel back graphic hoodie in black,JJ Rebel,black,32.95,https://images.asos-media.com/products/jj-rebel-back-graphic-hoodie-in-black/209205635-1-black,https://www.asos.com/jj-rebel/jj-rebel-back-graphic-hoodie-in-black/prd/209205635#colourWayId-209205642
male,senior,streetwear,olive,hypebeast,ASOS DESIGN boxy oversized t-shirt with stree...,ASOS DESIGN,mixed,22.49,https://images.asos-media.com/products/asos-design-boxy-oversized-t-shirt-with-street-graphics-in-gray/209125509-1-volcanicglass,https://www.asos.com/asos-design/asos-design-boxy-oversized-t-shirt-with-street-graphics-in-gray/prd/209125509#colourWayId-209125531
male,young_adult,streetwear,brown,hypebeast,Weekend Collective Curve oversized sweatshirt...,ASOS Weekend Collective,navy,40.49,https://images.asos-media.com/products/weekend-collective-curve-oversized-sweatshirt-with-athleisure-studio-graphic-in-navy/209711783-1-navy,https://www.asos.com/asos-weekend-collective/weekend-collective-curve-oversized-sweatshirt-with-athleisure-studio-graphic-in-navy/prd/209711783#colourWayId-209711792
male,senior,streetwear,fair,hypebeast,Cotton On cropped fit graphic hoodie in gray ...,Cotton On,mixed,59.99,https://images.asos-media.com/products/cotton-on-cropped-fit-graphic-hoodie-in-gray-heather/209360916-1-greymarle,https://www.asos.com/cotton-on/cotton-on-cropped-fit-graphic-hoodie-in-gray-heather/prd/209360916#colourWayId-209360919
male,teen,streetwear,brown,hypebeast,Weekend Collective oversized sweatshirt with ...,ASOS Weekend Collective,navy,40.49,https://images.asos-media.com/products/weekend-collective-oversized-sweatshirt-with-athleisure-studio-graphic-in-navy/209711664-1-navy,https://www.asos.com/asos-weekend-collective/weekend-collective-oversized-sweatshirt-with-athleisure-studio-graphic-in-navy/prd/209711664#colourWayId-209711697
male,teen,streetwear,fair,hypebeast,Daisy Street loose knit hoodie with graphic i...,Daisy Street,navy,80.0,https://images.asos-media.com/products/daisy-street-loose-knit-hoodie-with-graphic-in-navy/209396452-1-navy,https://www.asos.com/daisy-street/daisy-street-loose-knit-hoodie-with-graphic-in-navy/prd/209396452#colourWayId-209396454
male,young_adult,streetwear,olive,hypebeast,ASOS DESIGN oversized sweatshirt with vintage...,ASOS DESIGN,mixed,35.99,https://images.asos-media.com/products/asos-design-oversized-sweatshirt-with-vintage-band-graphic-in-washed-gray/209702683-1-washedcharcoal,https://www.asos.com/asos-design/asos-design-oversized-sweatshirt-with-vintage-band-graphic-in-washed-gray/prd/209702683#colourWayId-209702686
male,senior,streetwear,fair,hypebeast,Jack & Jones hoodie with moutain back graphic...,Jack & Jones,black,63.0,https://images.asos-media.com/products/jack-jones-hoodie-with-moutain-back-graphic-in-black/209176930-1-black,https://www.asos.com/jack-jones/jack-jones-hoodie-with-moutain-back-graphic-in-black/prd/209176930#colourWayId-209176937
male,adult,casual,dark,classic,COLLUSION long sleeve skinny fit graphic T-sh...,Collusion,mixed,23.99,https://images.asos-media.com/products/collusion-long-sleeve-skinny-fit-graphic-t-shirt-in-charcoal-gray/209671274-1-charcoal,https://www.asos.com/collusion/collusion-long-sleeve-skinny-fit-graphic-t-shirt-in-charcoal-gray/prd/209671274#colourWayId-209671276
male,senior,casual,olive,classic,Jack & Jones sweatshirt with front graphic in...,Jack & Jones,green,38.25,https://images.asos-media.com/products/jack-jones-sweatshirt-with-front-graphic-in-green/209177615-1-seamoss,https://www.asos.com/jack-jones/jack-jones-sweatshirt-with-front-graphic-in-green/prd/209177615#colourWayId-209177616
male,senior,streetwear,brown,hypebeast,Daisy Street NYC 92 graphic T-shirt in black,Daisy Street,black,32.0,https://images.asos-media.com/products/daisy-street-nyc-92-graphic-t-shirt-in-black/208773687-1-black,https://www.asos.com/daisy-street/daisy-street-nyc-92-graphic-t-shirt-in-black/prd/208773687#colourWayId-208773688
male,young_adult,streetwear,dark,hypebeast,Daisy Street quarter zip sweatshirt with nyc ...,Daisy Street,navy,49.0,https://images.asos-media.com/products/daisy-street-quarter-zip-sweatshirt-with-nyc-1992-graphic-in-navy/208935912-1-navy,https://www.asos.com/daisy-street/daisy-street-quarter-zip-sweatshirt-with-nyc-1992-graphic-in-navy/prd/208935912#colourWayId-208935915
male,adult,casual,olive,classic,Weekend Collective knit set with varsity grap...,ASOS Weekend Collective,mixed,97.73,https://images.asos-media.com/products/weekend-collective-knit-set-with-varsity-graphic-in-gray/209183887-4,https://www.asos.com/asos-weekend-collective/weekend-collective-knit-set-with-varsity-graphic-in-gray/grp/209501593
male,adult,streetwear,dark,hypebeast,Daisy Street long sleeve LA graphic sweatshir...,Daisy Street,mixed,41.4,https://images.asos-media.com/products/daisy-street-long-sleeve-la-graphic-sweatshirt-in-heather-gray/209303427-1-grey,https://www.asos.com/daisy-street/daisy-street-long-sleeve-la-graphic-sweatshirt-in-heather-gray/prd/209303427#colourWayId-209303439
male,young_adult,streetwear,brown,hypebeast,ASOS DESIGN relaxed t-shirt with street graph...,ASOS DESIGN,beige,22.39,https://images.asos-media.com/products/asos-design-relaxed-t-shirtwith-street-graphic-in-beige/208882039-1-beige,https://www.asos.com/asos-design/asos-design-relaxed-t-shirtwith-street-graphic-in-beige/prd/208882039#colourWayId-208882068
male,teen,streetwear,dark,hypebeast,ASOS DESIGN relaxed t-shirt with street graph...,ASOS DESIGN,black,16.99,https://images.asos-media.com/products/asos-design-relaxed-t-shirt-with-street-graphic-in-black/208866575-1-black,https://www.asos.com/asos-design/asos-design-relaxed-t-shirt-with-street-graphic-in-black/prd/208866575#colourWayId-208866579
male,young_adult,streetwear,medium,hypebeast,ASOS DESIGN oversized long sleeve T-shirt wit...,ASOS DESIGN,white,25.49,https://images.asos-media.com/products/asos-design-oversized-long-sleeve-t-shirt-with-street-graphic-in-white/208866482-1-white,https://www.asos.com/asos-design/asos-design-oversized-long-sleeve-t-shirt-with-street-graphic-in-white/prd/208866482#colourWayId-208866493
male,young_adult,streetwear,medium,hypebeast,ASOS DESIGN relaxed T-shirt with street graph...,ASOS DESIGN,mixed,25.49,https://images.asos-media.com/products/asos-design-relaxed-t-shirt-with-street-graphic-and-embroidery-in-burgundy/208867551-1-brown,https://www.asos.com/asos-design/asos-design-relaxed-t-shirt-with-street-graphic-and-embroidery-in-burgundy/prd/208867551#colourWayId-208867556
male,adult,formal,olive,elegant,4th & Reckless oversized menswear inspired bl...,4th & Reckless,red,122.8,https://images.asos-media.com/products/4th-reckless-oversized-menswear-inspired-blazer-and-wide-leg-pants-set-in-gray/208554231-3,https://www.asos.com/4th-reckless/4th-reckless-oversized-menswear-inspired-blazer-and-wide-leg-pants-set-in-gray/grp/209502872
